"id","addtime","title","nickname","imgurl","duration","ratio","collectcount","commentcount","diggcount","sharecount","cjtime","detailurl"
"1700","2025-03-08 19:57:13","冬季鹅绒外套，年后福利价直播中…#御寒保暖:fire::fire: #爆款热卖中 #品质男装 #高档大气上档次 #创意灵感","波斯鱼男装工厂店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/f26689799eff15729e495564f7a78b16~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195712EF17DA2FD8A4C5E15118&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=WbVqacWpVSUaX5eCCCpy3WzLLUs%3D","13281","540p","2","0","12","0","2025-02-24 12:07:13","https://www.douyin.com/video/7474832274136059177"
"1701","2025-03-08 19:57:21","吉普商务直筒男装牛仔裤，专柜秋季厚款新品，直筒版型适合多种身材，快来直播间看看吧","牧田森奥莱品牌工厂店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/abc2fb824c57f9e8a84129c6aa044939~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=kutVaHV%2FTOTq7lOVNOgExTZM3Rs%3D","90200","540p","3696","37","10685","1564","2024-10-24 19:46:00","https://www.douyin.com/video/7429188649306164531"
"1702","2025-03-08 19:57:21","秋季男裤，高弹力舒适有型！松紧腰设计，抗皱免烫！#男士休闲裤 #裤装 #男裤","罗蒙家居日用旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/806a6b9be197691b96a95d8ea8421f08~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=E%2FqrMm2FK1WKvii5tdeeSL9XRB0%3D","8125","540p","7370","205","16182","2916","2023-08-27 12:23:14","https://www.douyin.com/video/7271852872348814632"
"1703","2025-03-08 19:57:21","#斐乐 好裤子，抓紧来直播间看看吧！#品质男装 #谁穿谁好看 #面料柔软舒适 #优惠活动火爆进行中","Fila斐乐河北石家庄专卖店","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUBKI7QiZvsPoBFxENVURAIkK88BEwrsA1izo~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=AhXOM66RgO686C%2FlbKSprbhN%2Fxc%3D","13434","540p","0","0","1","0","2025-03-07 19:15:24","https://www.douyin.com/video/7479024576291196195"
"1704","2025-03-08 19:57:21","辛巴推荐裤子男韩版潮流西裤修身休闲裤九分男裤小脚休闲九分裤男款春秋#男款百搭休闲裤 #男裤休闲西裤 #休闲裤男士潮款 #男款休闲卫裤 #休闲裤推荐","抖音爆品好物24","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/ogrlDf49BEHGQvey3APAFEGXID7fAAEWGB0AqD~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=BV%2Fq%2FEKZO3E8yoR%2FnpawSEZJIbw%3D","0","default","0","0","0","0","2025-03-08 16:08:31","https://www.douyin.com/video/7479347475694849290"
"1705","2025-03-08 19:57:21","秋冬季新款牛仔裤，喜欢的哥哥们抓紧时间进直播间 #男生穿搭 #牛仔裤 #秋季新款 #舒适百搭","我不穿牛仔","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/a91ab5c502249a7c4a916a531708fd6e~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=YvyPy47kxaHpgo%2FZpRYxbT2lA78%3D","36851","540p","18281","616","46928","11637","2024-11-02 15:00:00","https://www.douyin.com/video/7432521036169497865"
"1706","2025-03-08 19:57:21","点我头像，正在直播中...男士新款休闲裤#高品质 #多色可选 #面料柔软舒适","温州雷仁服装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/58263eac1b06360b89ff980340b06362~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Q%2FMyJhkNR1%2B63sDqX7woXP052xQ%3D","9867","540p","4","0","32","45","2023-10-31 09:00:00","https://www.douyin.com/video/7295676702993206582"
"1707","2025-03-08 19:57:21","百搭商务休闲裤 不知道选裤子的中年男士，快来我直播间看看吧#总有一款适合你 #质量杠杠的好 #男士休闲裤","永鹏服饰-川拓","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/7bc6c765f44c5c3f2f8310e0a74b9348~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957198944B1FC671AEFE93B68&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=9xUjqz8p89zxvd2bVbiIeAzdLWc%3D","24267","540p","1","1","15","0","2024-10-08 09:19:23","https://www.douyin.com/video/7423208123596377395"
"1708","2025-03-08 19:57:24","新店开业，全场优惠价，如果有喜欢的，可以进来点击小黄车挑选。#男士休闲裤 #男装直播间 #男裤","佐菲古优品男装","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/owE9G9EnmyL35FiHwfDDkwAAe6EfABKAdIA0E9~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=siof%2FMGfAtgsYdrmXog9kK64o6w%3D","17439","720p","0","0","2","0","2025-03-08 14:05:54","https://www.douyin.com/video/7479315946989980987"
"1709","2025-03-08 19:57:24","秋季不粘毛不粘灰的休闲裤正在直播#男士休闲裤","帅帅夫妇","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/87d8271a603756a57ddeefd3edb930dd~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=0WdIhHb0ydGIvBnCru1hbMxT08Q%3D","27909","540p","44","7","605","15","2024-09-19 18:32:24","https://www.douyin.com/video/7416300113703865635"
"1710","2025-03-08 19:57:24","这么好看的裤子当然是我们柒牌的啦！现在点击头像进入直播间只要这个数，快来！#男装 #开春搭配 #春季新款 #显瘦穿搭","柒牌男装总部店直播间","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIY7PlIfhe7vRKaYBLrhlHAQGeAHLBISYCEPSg~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=BqGPcPu2aR6CzErYkFqEMNq4s%2Fg%3D","16311","720p","0","0","0","0","2025-03-07 14:43:17","https://www.douyin.com/video/7478954413952863503"
"1711","2025-03-08 19:57:24","k总推荐 #男士休闲裤 #直筒裤 #羽绒裤 #k总 #k总卖货名场面 罗蒙秋冬季男士直筒长裤休闲百搭男裤中青年加厚保暖羽绒裤","K总直播返场","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o4nRywhEQZYmCp5AI5ALdEAvB9FbfefEFw1DhE~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=EPv69MJQY8ocKeD1N00G04QdTNA%3D","26169","540p","0","0","10","202","2024-11-26 16:37:52","https://www.douyin.com/video/7441504414529097019"
"1712","2025-03-08 19:57:24","#斐乐 高级感商务长裤，上身板正有型，喜欢的老板来直播间看看吧！#品质男装 #百搭裤子 #男士穿搭 #今天穿什么","Fila斐乐河北石家庄专卖店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/8a9e5101908a4aafb58a44e088436ddd~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=FPcJ8hAKJ8X1sZ5hrj2zK24s5hk%3D","23012","540p","0","0","0","0","2025-03-05 21:10:00","https://www.douyin.com/video/7478250155435756826"
"1713","2025-03-08 19:57:24","正在直播中#男装 #男装搭配 #夏季新款 #潮流穿搭 #每日穿搭 #谁穿谁好看 #休闲裤 #冰丝裤","喆旭大童店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/0cf643e0048fce73feb04f2c3bbc5714~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=jTehBd4qdDNs9XBKPDd42PVGyHk%3D","16555","540p","21","29","466","114","2021-05-26 22:25:37","https://www.douyin.com/video/6966605030736596256"
"1714","2025-03-08 19:57:24","男装男裤正在直播中.....#男装 #服装 #休闲裤 #仓库实拍 #裤子 #束脚裤 #男装搭配 #冰丝裤 #直","贤者男装（厂家直销售后无忧）","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/5eb468970d6131dc8f4c5e536ccd1282~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957229CE3595B51DA86DE0CEB&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=mg%2BKIu79vQwMuQd5XtnjRd53%2BvM%3D","21965","540p","164","138","4478","131","2021-03-22 18:23:36","https://www.douyin.com/video/6942422110379740447"
"1715","2025-03-08 19:57:25","#木森大舞台 雅鹿V男装夏季爆款冰丝裤薄款运动休闲裤商务长裤高弹透气速干裤#木森 #木森推荐 #木森直播回放 #冰丝裤","抖音好物推荐官:thinking_face:","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/2ae379139b9f426da04b4a63a246ddbf~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957243F2D96A2072C37DB940F&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=0xP55sdVhANOXSbXYprFeX8ymjI%3D","40821","540p","0","0","3","0","2025-03-04 19:49:26","https://www.douyin.com/video/7477920093217754404"
"1716","2025-03-08 19:57:25","双色可选，通底印花，好看不贵，直播间热卖中哦#薄款牛仔裤 #牛仔裤男 #品质男装","三木优选男装","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/a76d739c506f0f85d08a62f966f3a325~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957243F2D96A2072C37DB940F&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=9987UBWDwY2v%2BdjGgCMslBaDY8I%3D","37083","540p","11","2","91","11","2023-05-21 07:30:00","https://www.douyin.com/video/7235267533333433656"
"1717","2025-03-08 19:57:25","纯棉的裤子 两位数的价格  快来直播间看看吧 #品质男装 #谁穿谁好看 #显高显瘦显腿长 #穿搭","杰绅精品男装","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUIDICAg9EMwAHDnoFDpf2EvHOfAqEdgDNx7Bx~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081957243F2D96A2072C37DB940F&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=CfEua%2FYtXPGImRhEZzC2SneOTF0%3D","14300","540p","3","0","8","1","2025-03-01 22:05:08","https://www.douyin.com/video/7476840387479489855"
"1718","2025-03-08 19:59:54","有钱男人都爱穿的休闲西裤 到底长什么样 #男装 #休闲西裤 #秋冬新款","小熊总团队-轻奢休闲西裤","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/d141e65617d01053cff23b6cbb68756a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081959519D9A14934FF466E6243A&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=9TlVdxFRvtFIBNTuBGwFn6MW4w4%3D","100311","540p","406","284","1487","380","2024-11-05 11:47:09","https://www.douyin.com/video/7433636663588441384"
"1719","2025-03-08 19:59:54","专业的服装人告诉您如何挑一条好裤子，正在直播中哦！#源头实力厂家 #男裤#男士休闲裤#品质男装 #裤子男#中年男人","YM服饰旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/f2df62600f2741a74763efd21cbe3983~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081959519D9A14934FF466E6243A&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=iV%2FMGYiJlCgWf8YGBu6cYjzSf%2FQ%3D","30070","540p","9","12","105","8","2023-02-19 06:00:00","https://www.douyin.com/video/7201494352584019255"
"1720","2025-03-08 19:59:54","来直播间:backhand_index_pointing_right:#男士牛仔裤 #精品欧货 #湖北人在广州","牛牛.牛仔 （男装欧品）正常营业","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/832dfaba2357c9444ef789ccc54b562b~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081959519D9A14934FF466E6243A&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=wFNqys6H6CnwcvAIyHI%2Fv4LK69k%3D","5200","540p","189","650","6544","324","2022-01-11 14:58:24","https://www.douyin.com/video/7051839381790936361"
"1721","2025-03-08 19:59:56","裤子挑的好精神又帅气，百搭的休闲西裤版型正做工细，正在直播中#品质男装 #百搭裤子 #商务休闲","问道官方旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/95c7be030cebc424f4cc4611c39274aa~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819595383918A5B262F52E41904&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=fQ5yDqqQMkvVymrKB62Xh2vCT84%3D","7824","540p","6","19","310","10","2023-03-07 11:53:24","https://www.douyin.com/video/7207647455205149967"
"1722","2025-03-08 19:59:56","还不快艾特你老婆给你买！#西裤 #正在直播 #轻熟穿搭 #垂感西裤 #商务休闲","大师兄轻熟男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/016e77279591737faaa6df36ffb6cc65~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819595383918A5B262F52E41904&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=cjpmeD12aKSINtbiUCdrObtlJ74%3D","19970","540p","92","22","363","29","2023-07-09 21:11:01","https://www.douyin.com/video/7253805713930095933"
"1723","2025-03-08 19:59:56","秋款百搭所有上衣的天空棉卫裤，面料柔软舒适，版型不挑腿型，上身显腿长，高矮胖瘦轻松驾驭#卫裤 #直播中","德民哥哥的男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/070575bc6ec0bf245afdf9047e8cc22a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819595383918A5B262F52E41904&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Atd6QWlOCDHnNnODpJc9C9BRFxg%3D","18970","540p","25","40","579","182","2021-09-10 08:30:00","https://www.douyin.com/video/7005856215276195109"
"1724","2025-03-08 19:59:58","刚上架就卖爆了的休闲小西裤，再次给你们推荐一下。#男生穿搭 #哈伦西裤 #男装  #直播中","midounanzhuang","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/4f9cff044241cb8a80d6b9f0c3db1f68~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195955813F209E7D1D47E2C51C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=EsBA3Q%2FYMMLCWWf9gyw7sXP6GGU%3D","16137","540p","402","283","15229","246","2021-04-22 16:04:13","https://www.douyin.com/video/6953889830480678175"
"1725","2025-03-08 19:59:58","男装话术的重点就是在于！一穿起来帅气！二穿起来有面！三穿起来舒服！依次排序话术！话术框架就出来了！#男装话术 #男装 #销售技巧和话术","陈希希达人主播培训（广州3.9开课）","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/741d3e8cfc8d7398c1fed0e4ab9c7c63~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195955813F209E7D1D47E2C51C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=UHJB6%2FIQZgHOceovsTO82CWw32A%3D","78552","540p","190","2","331","101","2024-11-12 07:26:54","https://www.douyin.com/video/7436167092824476962"
"1726","2025-03-08 19:59:58","啄木鸟男士加绒休闲裤，保暖不显臃肿，面料柔软亲肤，高弹抗皱，版型好看，时尚又百搭！快来直播间看看吧#男士休闲裤 #裤子 #百搭裤子 #加绒保暖 #品质男装","啄木鳥君万专卖店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/2636dee06952a02a3b1a4fd157343041~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195955813F209E7D1D47E2C51C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=X0De0waLRwB58WS%2FyexdKDQSrtM%3D","15534","540p","145","4","323","64","2024-12-24 06:45:51","https://www.douyin.com/video/7451739736470867236"
"1727","2025-03-08 19:59:58","万总说这款休闲西裤，北方穿到过冬，不用穿秋裤！快来直播间！#休闲西裤  #休闲西裤男  #休闲男装  #匠心制造","衬衫老罗官方旗舰店直播间","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/533411748a7c6bc6f44182e68ad85b3e~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195955813F209E7D1D47E2C51C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=SflUFC2%2BMjHLjrR2kAIkgI8Oveg%3D","49034","540p","35","4","143","8","2024-11-14 15:31:30","https://www.douyin.com/video/7437033698987445515"
"1728","2025-03-08 19:59:58","男款工装裤，点我头像来我直播间，正在直播中 #男裤  #工装裤","孙尚时尚男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e883cf625d375d9019801e67fc76dcd6~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195955813F209E7D1D47E2C51C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=UnWdd92Yfp5XpfVc%2BslNkcPr6LA%3D","7778","540p","92","80","5144","1917","2021-02-20 15:48:24","https://www.douyin.com/video/6931249479517555975"
"1729","2025-03-08 19:59:59","#木森大舞台 集团品牌春秋季休闲裤子男士百搭舒适休闲宽松垂感阔腿透气直筒裤#木森 #木森推荐 #木森直播回放 #休闲裤","抖音好物推荐官:thinking_face:","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/5ec11d90e09047309c6eedcca62b2444~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195957B900FE9A67104EEA7640&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=7J1kVYuvOnaxQMMBT5dXTwoHkf4%3D","40821","720p","0","0","0","0","2025-03-03 23:39:08","https://www.douyin.com/video/7477608185247927593"
"1730","2025-03-08 19:59:59","快来直播间抢购秋天的第一条休闲裤吧#品质男装 #谁穿谁好看","虎牙兄弟服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1c052e8e0fbfaaef05667295fcfb36a0~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195957B900FE9A67104EEA7640&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=PdBRtRayxwV9VItUVpV9EyTRjUE%3D","27818","540p","56","26","302","79","2024-08-15 10:31:00","https://www.douyin.com/video/7403188061938535699"
"1731","2025-03-08 19:59:59","K总推荐#休闲裤 #灯芯绒长裤 #K总 #k总直播名场面 #k总卖货名场面 加绒加厚休闲裤男士秋冬季新款卫裤男装灯芯绒保暖百搭运动长裤子","阿雯商贸","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/b186f6fd057141ff5f47168318c200da~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195957B900FE9A67104EEA7640&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=LkMoLWxMbvmovZUnnyJo6Aty1W0%3D","25473","540p","0","0","1","55","2024-10-30 23:16:04","https://www.douyin.com/video/7431587710290136357"
